date      , admin1       , admin2     , market                         , latitude    , longitude  , category             , commodity                  , unit  , priceflag, pricetype, currency, price   , usdprice
2006-07-15, Nairobi      , Nairobi    , Nairobi                        , -1.283333   , 36.816667  , pulses and nuts      , Beans                      , KG    , actual   , Wholesale, KES     ,    30.3 ,   0.4108
2006-07-15, North Eastern, Mandera    , Mandera                        , 3.936804    , 41.858383  , cereals and tubers   , Maize (white)              , KG    , actual   , Retail   , KES     ,    23   ,   0.3119
2006-07-15, Nyanza       , Kisumu     , Kisumu                         , -0.1        , 34.75      , cereals and tubers   , Maize (white)              , 90 KG , actual   , Wholesale, KES     ,  1533.33,  20.7902
2006-07-15, Nyanza       , Kisumu     , Kisumu                         , -0.1        , 34.75      , cereals and tubers   , Sorghum                    , 90 KG , actual   , Wholesale, KES     ,  1450   ,  19.6603
2006-07-15, Nyanza       , Kisumu     , Kisumu                         , -0.1        , 34.75      , pulses and nuts      , Beans                      , KG    , actual   , Wholesale, KES     ,    34.77,   0.4715
2006-07-15, Nyanza       , Kisumu     , Kisumu                         , -0.1        , 34.75      , pulses and nuts      , Beans (dry)                , 90 KG , actual   , Wholesale, KES     ,  3200   ,  43.3883
2006-07-15, Rift Valley  , Turkana    , Lodwar (Turkana)               , 3.116667    , 35.6       , cereals and tubers   , Maize (white)              , KG    , actual   , Retail   , KES     ,    26   ,   0.3525
2006-07-15, Rift Valley  , Uasin Gishu, Eldoret town (Uasin Gishu)     , 0.516667    , 35.283333  , cereals and tubers   , Maize                      , KG    , actual   , Wholesale, KES     ,    16.56,   0.2245
2006-07-15, Rift Valley  , Uasin Gishu, Eldoret town (Uasin Gishu)     , 0.516667    , 35.283333  , cereals and tubers   , Potatoes (Irish)           , 50 KG , actual   , Wholesale, KES     ,   333.32,   4.5195
2006-07-15, Rift Valley  , Uasin Gishu, Eldoret town (Uasin Gishu)     , 0.516667    , 35.283333  , cereals and tubers   , Sorghum                    , 90 KG , actual   , Wholesale, KES     ,  1000   ,  13.5588
2006-07-15, Rift Valley  , Uasin Gishu, Eldoret town (Uasin Gishu)     , 0.516667    , 35.283333  , pulses and nuts      , Beans                      , KG    , actual   , Wholesale, KES     ,    41.43,   0.5618
2006-07-15, Rift Valley  , Uasin Gishu, Eldoret town (Uasin Gishu)     , 0.516667    , 35.283333  , pulses and nuts      , Beans (dry)                , 90 KG , actual   , Wholesale, KES     ,  2260   ,  30.643
2006-08-15, Coast        , Mombasa    , Mombasa                        , -4.05       , 39.666667  , pulses and nuts      , Beans (dry)                , 90 KG , actual   , Wholesale, KES     ,  2798.75,  38.5503
2006-08-15, Eastern      , Kitui      , Kitui                          , -1.366667   , 38.016667  , cereals and tubers   , Maize (white)              , KG    , actual   , Retail   , KES     ,    21   ,   0.2893
2006-08-15, Eastern      , Marsabit   , Marsabit                       , 2.333333    , 37.983333  , cereals and tubers   , Maize (white)              , KG    , actual   , Retail   , KES     ,    22   ,   0.303
2006-08-15, Nairobi      , Nairobi    , Nairobi                        , -1.283333   , 36.816667  , cereals and tubers   , Bread                      , 400 G , actual   , Retail   , KES     ,    26   ,   0.3581
2006-08-15, Nairobi      , Nairobi    , Nairobi                        , -1.283333   , 36.816667  , cereals and tubers   , Maize                      , KG    , actual   , Wholesale, KES     ,    17.5 ,   0.2411
2006-08-15, Nairobi      , Nairobi    , Nairobi                        , -1.283333   , 36.816667  , cereals and tubers   , Maize (white)              , 90 KG , actual   , Wholesale, KES     ,  1585.75,  21.8423
2006-08-15, Nairobi      , Nairobi    , Nairobi                        , -1.283333   , 36.816667  , oil and fats         , Oil (vegetable)            , L     , actual   , Retail   , KES     ,   120   ,   1.6529
2006-08-15, Nairobi      , Nairobi    , Nairobi                        , -1.283333   , 36.816667  , pulses and nuts      , Beans                      , KG    , actual   , Wholesale, KES     ,    30.59,   0.4213
2006-08-15, Nairobi      , Nairobi    , Nairobi                        , -1.283333   , 36.816667  , pulses and nuts      , Beans (dry)                , 90 KG , actual   , Wholesale, KES     ,  2888   ,  39.7796
2006-08-15, North Eastern, Mandera    , Mandera                        , 3.936804    , 41.858383  , cereals and tubers   , Maize (white)              , KG    , actual   , Retail   , KES     ,    23   ,   0.3168
2006-08-15, Nyanza       , Kisumu     , Kisumu                         , -0.1        , 34.75      , cereals and tubers   , Maize (white)              , 90 KG , actual   , Wholesale, KES     ,  1231   ,  16.9559
2006-08-15, Nyanza       , Kisumu     , Kisumu                         , -0.1        , 34.75      , pulses and nuts      , Beans                      , KG    , actual   , Wholesale, KES     ,    30.12,   0.4149
2006-08-15, Rift Valley  , Uasin Gishu, Eldoret town (Uasin Gishu)     , 0.516667    , 35.283333  , cereals and tubers   , Maize (white)              , 90 KG , actual   , Wholesale, KES     ,  1529.5 ,  21.0675
2006-08-15, Rift Valley  , Uasin Gishu, Eldoret town (Uasin Gishu)     , 0.516667    , 35.283333  , cereals and tubers   , Potatoes (Irish)           , 50 KG , actual   , Wholesale, KES     ,   468.51,   6.4533
2006-08-15, Rift Valley  , Uasin Gishu, Eldoret town (Uasin Gishu)     , 0.516667    , 35.283333  , cereals and tubers   , Sorghum                    , 90 KG , actual   , Wholesale, KES     ,   925   ,  12.741
2006-08-15, Rift Valley  , Uasin Gishu, Eldoret town (Uasin Gishu)     , 0.516667    , 35.283333  , pulses and nuts      , Beans                      , KG    , actual   , Wholesale, KES     ,    29.39,   0.4048
2006-08-15, Rift Valley  , Uasin Gishu, Eldoret town (Uasin Gishu)     , 0.516667    , 35.283333  , pulses and nuts      , Beans (dry)                , 90 KG , actual   , Wholesale, KES     ,  1975   ,  27.2039
2006-09-15, Coast        , Mombasa    , Mombasa                        , -4.05       , 39.666667  , cereals and tubers   , Maize (white)              , 90 KG , actual   , Wholesale, KES     ,  1075   ,  14.6858
2006-09-15, Coast        , Mombasa    , Mombasa                        , -4.05       , 39.666667  , pulses and nuts      , Beans                      , KG    , actual   , Wholesale, KES     ,    32.57,   0.4449
2006-09-15, Coast        , Mombasa    , Mombasa                        , -4.05       , 39.666667  , pulses and nuts      , Beans (dry)                , 90 KG , actual   , Wholesale, KES     ,  3043.75,  41.5813
2006-09-15, Eastern      , Kitui      , Kitui                          , -1.366667   , 38.016667  , cereals and tubers   , Maize (white)              , KG    , actual   , Retail   , KES     ,    19   ,   0.2596
2006-09-15, Eastern      , Kitui      , Kitui                          , -1.366667   , 38.016667  , pulses and nuts      , Beans (dry)                , KG    , actual   , Retail   , KES     ,    42   ,   0.5738
2006-09-15, Eastern      , Marsabit   , Marsabit                       , 2.333333    , 37.983333  , cereals and tubers   , Maize (white)              , KG    , actual   , Retail   , KES     ,    20   ,   0.2732
2006-09-15, Nairobi      , Nairobi    , Nairobi                        , -1.283333   , 36.816667  , cereals and tubers   , Bread                      , 400 G , actual   , Retail   , KES     ,    26   ,   0.3552
2006-09-15, Nairobi      , Nairobi    , Nairobi                        , -1.283333   , 36.816667  , cereals and tubers   , Maize (white)              , 90 KG , actual   , Wholesale, KES     ,  1278   ,  17.459
2006-09-15, Nairobi      , Nairobi    , Nairobi                        , -1.283333   , 36.816667  , cereals and tubers   , Potatoes (Irish)           , 50 KG , actual   , Wholesale, KES     ,   582.22,   7.9538
2006-09-15, Nairobi      , Nairobi    , Nairobi                        , -1.283333   , 36.816667  , cereals and tubers   , Sorghum                    , 90 KG , actual   , Wholesale, KES     ,  1905   ,  26.0246
2006-09-15, Nairobi      , Nairobi    , Nairobi                        , -1.283333   , 36.816667  , oil and fats         , Oil (vegetable)            , L     , actual   , Retail   , KES     ,   120   ,   1.6393
2006-09-15, Nairobi      , Nairobi    , Nairobi                        , -1.283333   , 36.816667  , pulses and nuts      , Beans (dry)                , 90 KG , actual   , Wholesale, KES     ,  3093   ,  42.2541
2006-09-15, North Eastern, Mandera    , Mandera                        , 3.936804    , 41.858383  , cereals and tubers   , Maize (white)              , KG    , actual   , Retail   , KES     ,    22   ,   0.3005
2006-09-15, Nyanza       , Kisumu     , Kisumu                         , -0.1        , 34.75      , cereals and tubers   , Maize                      , KG    , actual   , Wholesale, KES     ,    13.6 ,   0.1858
2006-09-15, Nyanza       , Kisumu     , Kisumu                         , -0.1        , 34.75      , pulses and nuts      , Beans                      , KG    , actual   , Wholesale, KES     ,    30.74,   0.4199
2006-09-15, Rift Valley  , Uasin Gishu, Eldoret town (Uasin Gishu)     , 0.516667    , 35.283333  , cereals and tubers   , Maize                      , KG    , actual   , Wholesale, KES     ,    12.53,   0.1711
2006-09-15, Rift Valley  , Uasin Gishu, Eldoret town (Uasin Gishu)     , 0.516667    , 35.283333  , cereals and tubers   , Maize (white)              , 90 KG , actual   , Wholesale, KES     ,  1124.38,  15.3603
2006-09-15, Rift Valley  , Uasin Gishu, Eldoret town (Uasin Gishu)     , 0.516667    , 35.283333  , cereals and tubers   , Sorghum                    , 90 KG , actual   , Wholesale, KES     ,   967.5 ,  13.2172
2006-09-15, Rift Valley  , Uasin Gishu, Eldoret town (Uasin Gishu)     , 0.516667    , 35.283333  , pulses and nuts      , Beans (dry)                , 90 KG , actual   , Wholesale, KES     ,  2700   ,  36.8852
2006-10-15, Coast        , Mombasa    , Mombasa                        , -4.05       , 39.666667  , cereals and tubers   , Maize (white)              , 90 KG , actual   , Wholesale, KES     ,  1133   ,  15.6578
2006-10-15, Eastern      , Marsabit   , Marsabit                       , 2.333333    , 37.983333  , cereals and tubers   , Maize (white)              , KG    , actual   , Retail   , KES     ,    21   ,   0.2902
2006-10-15, Nairobi      , Nairobi    , Nairobi                        , -1.283333   , 36.816667  , cereals and tubers   , Bread                      , 400 G , actual   , Retail   , KES     ,    26   ,   0.3593
2006-10-15, Nairobi      , Nairobi    , Nairobi                        , -1.283333   , 36.816667  , cereals and tubers   , Maize                      , KG    , actual   , Wholesale, KES     ,    14.34,   0.1982
2006-10-15, Nairobi      , Nairobi    , Nairobi                        , -1.283333   , 36.816667  , cereals and tubers   , Potatoes (Irish)           , 50 KG , actual   , Wholesale, KES     ,   658.88,   9.1056
2006-10-15, Nairobi      , Nairobi    , Nairobi                        , -1.283333   , 36.816667  , cereals and tubers   , Sorghum                    , 90 KG , actual   , Wholesale, KES     ,  2133.33,  29.4822
2006-10-15, Nairobi      , Nairobi    , Nairobi                        , -1.283333   , 36.816667  , milk and dairy       , "Milk (cow, pasteurized)"  , 500 ML, actual   , Retail   , KES     ,    20   ,   0.2764
2006-10-15, Nairobi      , Nairobi    , Nairobi                        , -1.283333   , 36.816667  , pulses and nuts      , Beans                      , KG    , actual   , Wholesale, KES     ,    35.8 ,   0.4947
2006-10-15, Nyanza       , Kisumu     , Kisumu                         , -0.1        , 34.75      , cereals and tubers   , Maize (white)              , 90 KG , actual   , Wholesale, KES     ,  1282   ,  17.717
2006-10-15, Nyanza       , Kisumu     , Kisumu                         , -0.1        , 34.75      , pulses and nuts      , Beans (dry)                , 90 KG , actual   , Wholesale, KES     ,  2889   ,  39.9253
2006-10-15, Rift Valley  , Turkana    , Lodwar (Turkana)               , 3.116667    , 35.6       , cereals and tubers   , Maize (white)              , KG    , actual   , Retail   , KES     ,    30   ,   0.4146
2006-10-15, Rift Valley  , Uasin Gishu, Eldoret town (Uasin Gishu)     , 0.516667    , 35.283333  , cereals and tubers   , Maize                      , KG    , actual   , Wholesale, KES     ,    11.77,   0.1626
2006-10-15, Rift Valley  , Uasin Gishu, Eldoret town (Uasin Gishu)     , 0.516667    , 35.283333  , cereals and tubers   , Maize (white)              , 90 KG , actual   , Wholesale, KES     ,  1053   ,  14.5522
2006-11-15, Coast        , Mombasa    , Mombasa                        , -4.05       , 39.666667  , cereals and tubers   , Maize                      , KG    , actual   , Wholesale, KES     ,    12.68,   0.1787
2006-11-15, Coast        , Mombasa    , Mombasa                        , -4.05       , 39.666667  , cereals and tubers   , Maize (white)              , 90 KG , actual   , Wholesale, KES     ,  1148   ,  16.1804
2006-11-15, Coast        , Mombasa    , Mombasa                        , -4.05       , 39.666667  , pulses and nuts      , Beans                      , KG    , actual   , Wholesale, KES     ,    29.9 ,   0.4214
2006-11-15, Coast        , Mombasa    , Mombasa                        , -4.05       , 39.666667  , pulses and nuts      , Beans (dry)                , 90 KG , actual   , Wholesale, KES     ,  2774   ,  39.098
2006-11-15, Eastern      , Marsabit   , Marsabit                       , 2.333333    , 37.983333  , cereals and tubers   , Maize (white)              , KG    , actual   , Retail   , KES     ,    20   ,   0.2819
2006-11-15, Nairobi      , Nairobi    , Nairobi                        , -1.283333   , 36.816667  , cereals and tubers   , Bread                      , 400 G , actual   , Retail   , KES     ,    27   ,   0.3805
2006-11-15, Nairobi      , Nairobi    , Nairobi                        , -1.283333   , 36.816667  , cereals and tubers   , Maize                      , KG    , actual   , Wholesale, KES     ,    14.19,   0.1999
2006-11-15, Nairobi      , Nairobi    , Nairobi                        , -1.283333   , 36.816667  , cereals and tubers   , Maize (white)              , 90 KG , actual   , Wholesale, KES     ,  1273.6 ,  17.9507
2006-11-15, Nairobi      , Nairobi    , Nairobi                        , -1.283333   , 36.816667  , cereals and tubers   , Potatoes (Irish)           , 50 KG , actual   , Wholesale, KES     ,   955.55,  13.4679
2006-11-15, Nairobi      , Nairobi    , Nairobi                        , -1.283333   , 36.816667  , cereals and tubers   , Sorghum                    , 90 KG , actual   , Wholesale, KES     ,  2108   ,  29.7111
2006-11-15, Nairobi      , Nairobi    , Nairobi                        , -1.283333   , 36.816667  , milk and dairy       , "Milk (cow, pasteurized)"  , 500 ML, actual   , Retail   , KES     ,    20   ,   0.2819
2006-11-15, Nairobi      , Nairobi    , Nairobi                        , -1.283333   , 36.816667  , oil and fats         , Oil (vegetable)            , L     , actual   , Retail   , KES     ,   135   ,   1.9027
2006-11-15, Nairobi      , Nairobi    , Nairobi                        , -1.283333   , 36.816667  , pulses and nuts      , Beans (dry)                , 90 KG , actual   , Wholesale, KES     ,  3032   ,  42.7343
